Rank,Locid,RO,ST,City,Airport Name,Svc Lvl,Hub,CY 06 Scheduled Boardings,CY 06 Unscheduled Boardings,CY 06 Total  Boardings
97.0,GSP,SO,SC,Greer,Greenville Spartanburg International,P,S,751641.0,4849.0,756490.0
104.0,MYR,SO,SC,Myrtle Beach,Myrtle Beach International,P,S,688797.0,3567.0,692364.0
106.0,CAE,SO,SC,Columbia,Columbia Metropolitan,P,S,625001.0,8834.0,633835.0
248.0,HXD,SO,SC,Hilton Head Island,Hilton Head,P,N,62022.0,93.0,62115.0
268.0,FLO,SO,SC,Florence,Florence Regional,P,N,45279.0,52.0,45331.0
632.0,SSC,SO,SC,Sumter,Shaw AFB,GA,-,0.0,1686.0,1686.0
653.0,73J,SO,SC,Beaufort,Beaufort County,GA,-,0.0,1419.0,1419.0
750.0,GMU,SO,SC,Greenville,Greenville Downtown,GA,-,0.0,558.0,558.0
861.0,SPA,SO,SC,Spartanburg,Spartanburg Downtown Memorial,GA,-,0.0,209.0,209.0
997.0,JZI,SO,SC,Charleston,Charleston Executive,GA,-,0.0,90.0,90.0
1037.0,CRE,SO,SC,North Myrtle Beach,Grand Strand,GA,-,0.0,70.0,70.0
1056.0,CUB,SO,SC,Columbia,Columbia Owens Downtown,GA,-,0.0,66.0,66.0
1072.0,GGE,SO,SC,Georgetown,Georgetown County,GA,-,0.0,59.0,59.0
1129.0,CEU,SO,SC,Seneca,Oconee County Regional,GA,-,0.0,45.0,45.0
1139.0,AND,SO,SC,Anderson,Anderson Regional,GA,-,0.0,43.0,43.0
1217.0,NBC,SO,SC,Beaufort,Beaufort MCAS /Merritt Field/,GA,-,0.0,31.0,31.0
1236.0,LQK,SO,SC,Pickens,Pickens County,GA,-,0.0,29.0,29.0
1248.0,MMT,SO,SC,Eastover,Mc Entire Jngb,GA,-,0.0,27.0,27.0
1257.0,RBW,SO,SC,Walterboro,Lowcountry Regional,GA,-,0.0,26.0,26.0
1279.0,S19,SO,SC,McCormick,McCormick County,GA,-,0.0,24.0,24.0
1294.0,AIK,SO,SC,Aiken,Aiken Municipal,GA,-,0.0,22.0,22.0
1301.0,GYH,SO,SC,Greenville,Donaldson Center,GA,-,0.0,22.0,22.0
1363.0,HVS,SO,SC,Hartsville,Hartsville Regional,GA,-,0.0,17.0,17.0
1443.0,UZA,SO,SC,Rock Hill,Rock Hill/York County/Bryant Field,GA,-,0.0,14.0,14.0
1531.0,50J,SO,SC,Moncks Corner,Berkeley County,GA,-,0.0,10.0,10.0
1785.0,GRD,SO,SC,Greenwood,Greenwood County,GA,-,0.0,5.0,5.0
1930.0,88J,SO,SC,Allendale,Allendale County,GA,-,0.0,3.0,3.0
2042.0,DLC,SO,SC,Dillon,Dillon County,GA,-,0.0,2.0,2.0
2014.0,5J9,SO,SC,Loris,Twin City,GA,-,0.0,2.0,2.0
2167.0,LKR,SO,SC,Lancaster,Lancaster County-Mc Whirter Field,GA,-,0.0,1.0,1.0
2106.0,27J,SO,SC,Newberry,Newberry County,GA,-,0.0,1.0,1.0
2191.0,SMS,SO,SC,Sumter,Sumter,GA,-,0.0,1.0,1.0
139.0,FSD,GL,SD,Sioux Falls,Joe Foss Field,P,S,366450.0,3310.0,369760.0
164.0,RAP,GL,SD,Rapid City,Rapid City Regional,P,N,223692.0,2631.0,226323.0
314.0,ABR,GL,SD,Aberdeen,Aberdeen Regional,P,N,26546.0,15.0,26561.0
346.0,PIR,GL,SD,Pierre,Pierre Regional,P,N,16645.0,86.0,16731.0
452.0,ATY,GL,SD,Watertown,Watertown Regional,CS,-,5910.0,302.0,6212.0
630.0,HON,GL,SD,Huron,Huron Regional,GA,-,1695.0,10.0,1705.0
690.0,BKX,GL,SD,Brookings,Brookings Regional,GA,-,1074.0,4.0,1078.0
746.0,RCA,GL,SD,Rapid City,Ellsworth AFB,GA,-,0.0,574.0,574.0
867.0,HSR,GL,SD,Hot Springs,Hot Springs Municipal,GA,-,0.0,205.0,205.0
872.0,49B,GL,SD,Sturgis,Sturgis Municipal,GA,-,0.0,198.0,198.0
885.0,IEN,GL,SD,Pine Ridge,Pine Ridge,GA,-,0.0,175.0,175.0
1415.0,MHE,GL,SD,Mitchell,Mitchell Municipal,GA,-,0.0,15.0,15.0
1552.0,MDS,GL,SD,Madison,Madison Municipal,GA,-,0.0,10.0,10.0
2041.0,CUT,GL,SD,Custer,Custer County,GA,-,0.0,2.0,2.0
2061.0,ICR,GL,SD,Winner,Winner Regional,GA,-,0.0,2.0,2.0
34.0,MEM,SO,TN,Memphis,Memphis International,P,M,5480103.0,28132.0,5508235.0
41.0,BNA,SO,TN,Nashville,Nashville International,P,M,4765210.0,14264.0,4779474.0
93.0,TYS,SO,TN,Maryville,McGhee Tyson,P,S,806970.0,8160.0,815130.0
160.0,CHA,SO,TN,Chattanooga,Lovell Field,P,N,244481.0,2412.0,246893.0
167.0,TRI,SO,TN,Bristol/Johnson/Kingsport,Tri-Cities Regional TN/VA,P,N,208976.0,2201.0,211177.0
519.0,MKL,SO,TN,Jackson,McKellar-Sipes Regional,CS,-,3491.0,10.0,3501.0
564.0,JWN,SO,TN,Nashville,John C Tune,GA,-,0.0,2534.0,2534.0
675.0,MQY,SO,TN,Smyrna,Smyrna,GA,-,0.0,1217.0,1217.0
775.0,GCY,SO,TN,Greeneville,Greeneville-Greene County Municipal,GA,-,0.0,447.0,447.0
817.0,NQA,SO,TN,Millington,Millington Regional Jetport,GA,-,0.0,297.0,297.0
834.0,DYR,SO,TN,Dyersburg,Dyersburg Regional,GA,-,0.0,252.0,252.0
871.0,MNV,SO,TN,Madisonville,Monroe County,GA,-,0.0,200.0,200.0
1064.0,GKT,SO,TN,Sevierville,Gatlinburg-Pigeon Forge,GA,-,0.0,62.0,62.0
1232.0,DKX,SO,TN,Knoxville,Knoxville Downtown Island,GA,-,0.0,29.0,29.0
1288.0,MOR,SO,TN,Morristown,Moore-Murrell,GA,-,0.0,23.0,23.0
1357.0,BGF,SO,TN,Winchester,Winchester Municipal,GA,-,0.0,17.0,17.0
1378.0,3M3,SO,TN,Collegedale,Collegedale Municipal,GA,-,0.0,16.0,16.0
1551.0,M01,SO,TN,Memphis,General Dewitt Spain,GA,-,0.0,10.0,10.0
1598.0,THA,SO,TN,Tullahoma,Tullahoma Regional Airport/Wm Northern Field,GA,-,0.0,9.0,9.0
1629.0,M08,SO,TN,Bolivar,William L. Whitehurst Field,GA,-,0.0,8.0,8.0
1647.0,UOS,SO,TN,Sewanee,Franklin County,GA,-,0.0,8.0,8.0
1687.0,2A0,SO,TN,Dayton,Mark Anton,GA,-,0.0,6.0,6.0
1736.0,SRB,SO,TN,Sparta,Upper Cumberland Regional,GA,-,0.0,6.0,6.0
1770.0,CSV,SO,TN,Crossville,Crossville Memorial-Whitson Field,GA,-,0.0,5.0,5.0
1821.0,SZY,SO,TN,Selmer,Robert Sibley,GA,-,0.0,5.0,5.0
1819.0,SYI,SO,TN,Shelbyville,Bomar Field-Shelbyville Municipal,GA,-,0.0,5.0,5.0
1868.0,HDI,SO,TN,Cleveland,Hardwick Field,GA,-,0.0,4.0,4.0
1972.0,MMI,SO,TN,Athens,McMinn County,GA,-,0.0,3.0,3.0
1938.0,CKV,SO,TN,Clarksville,Outlaw Field,GA,-,0.0,3.0,3.0
1982.0,RKW,SO,TN,Rockwood,Rockwood Municipal,GA,-,0.0,3.0,3.0
2021.0,8A3,SO,TN,Livingston,Livingston Municipal,GA,-,0.0,2.0,2.0
2123.0,6A4,SO,TN,Mountain City,Johnson County,GA,-,0.0,1.0,1.0
4.0,DFW,SW,TX,Fort Worth,Dallas/Fort Worth International,P,L,28415544.0,212205.0,28627749.0
9.0,IAH,SW,TX,Houston,George Bush Intercontinental/Houston,P,L,20434923.0,44368.0,20479291.0
44.0,HOU,SW,TX,Houston,William P Hobby,P,M,4103725.0,11296.0,4115021.0
46.0,AUS,SW,TX,Austin,Austin-Bergstrom International,P,M,3934132.0,10888.0,3945020.0
47.0,SAT,SW,TX,San Antonio,San Antonio International,P,M,3888206.0,27222.0,3915428.0
50.0,DAL,SW,TX,Dallas,Dallas Love Field,P,M,3427102.0,16435.0,3443537.0
70.0,ELP,SW,TX,El Paso,El Paso International,P,S,1651184.0,6918.0,1658102.0
111.0,LBB,SW,TX,Lubbock,Lubbock Preston Smith International,P,S,560005.0,4794.0,564799.0
121.0,MAF,SW,TX,Midland,Midland International,P,S,472629.0,1357.0,473986.0
124.0,AMA,SW,TX,Amarillo,Rick Husband Amarillo International,P,S,444857.0,2069.0,446926.0
127.0,HRL,SW,TX,Harlingen,Valley International,P,S,429375.0,1990.0,431365.0
128.0,CRP,SW,TX,Corpus Christi,Corpus Christi International,P,S,426864.0,2530.0,429394.0
135.0,MFE,SW,TX,McAllen,McAllen Miller International,P,S,393260.0,2897.0,396157.0
169.0,GRK,SW,TX,Killeen,Robert Gray AAF,P,N,178762.0,30474.0,209236.0
214.0,LRD,SW,TX,Laredo,Laredo International,P,N,95618.0,1713.0,97331.0
217.0,ABI,SW,TX,Abilene,Abilene Regional,P,N,88327.0,2591.0,90918.0
218.0,BRO,SW,TX,Brownsville,Brownsville/South Padre Island International,P,N,89880.0,700.0,90580.0
225.0,CLL,SW,TX,College Station,Easterwood Field,P,N,82939.0,2815.0,85754.0
229.0,TYR,SW,TX,Tyler,Tyler Pounds Regional,P,N,78799.0,277.0,79076.0
236.0,ACT,SW,TX,Waco,Waco Regional,P,N,70592.0,3643.0,74235.0
239.0,SJT,SW,TX,San Angelo,San Angelo Regional/Mathis Field,P,N,66722.0,1514.0,68236.0
265.0,SPS,SW,TX,Wichita Falls,Sheppard AFB/Wichita Falls Municipal,P,N,45426.0,1100.0,46526.0
280.0,BPT,SW,TX,Beaumont/Port Arthur,Southeast Texas Regional,P,N,38433.0,193.0,38626.0
320.0,GGG,SW,TX,Longview,East Texas Regional,P,N,24962.0,391.0,25353.0
335.0,BIF,SW,TX,Fort Bliss/El Paso/,Biggs AAF (Fort Bliss),GA,-,0.0,20310.0,20310.0
345.0,DRT,SW,TX,Del Rio,Del Rio International,P,N,16952.0,15.0,16967.0
387.0,LBX,SW,TX,Angleton,Brazoria County,GA,-,0.0,10724.0,10724.0
409.0,VCT,SW,TX,Victoria,Victoria Regional,CS,-,9028.0,85.0,9113.0
618.0,SKF,SW,TX,San Antonio,Lackland AFB (Kelly Field Annex),GA,-,0.0,1797.0,1797.0
627.0,EFD,SW,TX,Houston,Ellington Field,GA,-,0.0,1727.0,1727.0
667.0,AFW,SW,TX,Fort Worth,Fort Worth Alliance,GA,-,0.0,1282.0,1282.0
678.0,FTW,SW,TX,Fort Worth,Fort Worth Meacham International,GA,-,0.0,1187.0,1187.0
707.0,DYS,SW,TX,Abilene,Dyess AFB,GA,-,0.0,836.0,836.0
720.0,ADS,SW,TX,Dallas,Addison,GA,-,0.0,772.0,772.0
787.0,07TA,SW,TX,Danbury,Salaika Aviation,GA,-,0.0,400.0,400.0
805.0,SGR,SW,TX,Houston,Sugar Land Regional,GA,-,0.0,343.0,343.0
904.0,MDD,SW,TX,Midland,Midland Airpark,GA,-,0.0,157.0,157.0
916.0,E38,SW,TX,Alpine,Alpine-Casparis Municipal,GA,-,0.0,144.0,144.0
947.0,DWH,SW,TX,Houston,David Wayne Hooks Memorial,GA,-,0.0,122.0,122.0
1005.0,UVA,SW,TX,Uvalde,Garner Field,GA,-,0.0,86.0,86.0
1008.0,DLF,SW,TX,Del Rio,Laughlin AFB,GA,-,0.0,82.0,82.0
1027.0,COT,SW,TX,Cotulla,Cotulla-La Salle County,GA,-,0.0,74.0,74.0
1045.0,TKI,SW,TX,McKinney,Collin County Regional at McKinney,GA,-,0.0,69.0,69.0
1047.0,E57,SW,TX,Denver City,Denver City,GA,-,0.0,68.0,68.0
1065.0,GTU,SW,TX,Georgetown,Georgetown Municipal,GA,-,0.0,62.0,62.0
1071.0,DTO,SW,TX,Denton,Denton Municipal,GA,-,0.0,60.0,60.0
1080.0,HBV,SW,TX,Hebbronville,Jim Hogg County,GA,-,0.0,56.0,56.0
1087.0,4XS7,SW,TX,Austin,Horseshoe Bay Airpark,GA,-,0.0,53.0,53.0
1118.0,BKD,SW,TX,Breckenridge,Stephens County,GA,-,0.0,48.0,48.0
1130.0,GKY,SW,TX,Arlington,Arlington Municipal,GA,-,0.0,45.0,45.0
1153.0,RND,SW,TX,Universal City,Randolph AFB,GA,-,0.0,41.0,41.0
1156.0,E41,SW,TX,Big Lake,Reagan County,GA,-,0.0,40.0,40.0
1159.0,JCT,SW,TX,Junction,Kimble County,GA,-,0.0,40.0,40.0
1157.0,ERV,SW,TX,Kerrville,Kerrville Municipal/Louis Schreiner Field,GA,-,0.0,40.0,40.0
1180.0,OZA,SW,TX,Ozona,Ozona Municipal,GA,-,0.0,38.0,38.0
1192.0,GLS,SW,TX,Galveston,Scholes International at Galveston,GA,-,0.0,35.0,35.0
1197.0,FST,SW,TX,Fort Stockton,Fort Stockton-Pecos County,GA,-,0.0,34.0,34.0
1212.0,T82,SW,TX,Fredericksburg,Gillespie County,GA,-,0.0,32.0,32.0
1214.0,89TE,SW,TX,Lajitas,Lajitas International,GA,-,0.0,31.0,31.0
1242.0,PEQ,SW,TX,Pecos,Pecos Municipal,GA,-,0.0,28.0,28.0
1286.0,GYI,SW,TX,Sherman/Denison,Grayson County,GA,-,0.0,23.0,23.0
1345.0,BBD,SW,TX,Brady,Curtis Field,GA,-,0.0,18.0,18.0
1348.0,MNZ,SW,TX,Hamilton,Hamilton Municipal,GA,-,0.0,18.0,18.0
1399.0,TX25,SW,TX,Athens,Lochridge Ranch,GA,-,0.0,16.0,16.0
1408.0,IKG,SW,TX,Kingsville,Kleberg County,GA,-,0.0,15.0,15.0
1417.0,ODO,SW,TX,Odessa,Odessa-Schlemeyer Field,GA,-,0.0,15.0,15.0
1426.0,E30,SW,TX,Ballinger,Bruce Field,GA,-,0.0,14.0,14.0
1441.0,RBD,SW,TX,Dallas,Dallas Executive,GA,-,0.0,14.0,14.0
1463.0,T23,SW,TX,Albany,Albany Municipal,GA,-,0.0,13.0,13.0
1459.0,PPA,SW,TX,Pampa,Perry Lefors Field,GA,-,0.0,13.0,13.0
1460.0,RKP,SW,TX,Rockport,Aransas County,GA,-,0.0,13.0,13.0
1475.0,CDS,SW,TX,Childress,Childress Municipal,GA,-,0.0,12.0,12.0
1487.0,TPL,SW,TX,Temple,Draughon-Miller Central Texas Regional,GA,-,0.0,12.0,12.0
1501.0,BPG,SW,TX,Big Spring,Big Spring McMahon-Wrinkle,GA,-,0.0,11.0,11.0
1503.0,CXO,SW,TX,Conroe,Lone Star Executive,GA,-,0.0,11.0,11.0
1498.0,ASL,SW,TX,Marshall,Harrison County,GA,-,0.0,11.0,11.0
1517.0,MWL,SW,TX,Mineral Wells,Mineral Wells,GA,-,0.0,11.0,11.0
1561.0,TDW,SW,TX,Amarillo,Tradewind,GA,-,0.0,10.0,10.0
1537.0,BEA,SW,TX,Beeville,Beeville Municipal,GA,-,0.0,10.0,10.0
1528.0,11R,SW,TX,Brenham,Brenham Municipal,GA,-,0.0,10.0,10.0
1539.0,BKS,SW,TX,Falfurrias,Brooks County,GA,-,0.0,10.0,10.0
1548.0,ILE,SW,TX,Killeen,Skylark Field,GA,-,0.0,10.0,10.0
1563.0,VHN,SW,TX,Van Horn,Culberson County,GA,-,0.0,10.0,10.0
1559.0,T86,SW,TX,Zapata,Zapata County,GA,-,0.0,10.0,10.0
1589.0,PRX,SW,TX,Paris,Cox Field,GA,-,0.0,9.0,9.0
1597.0,SNK,SW,TX,Snyder,Winston Field,GA,-,0.0,9.0,9.0
1577.0,CWC,SW,TX,Wichita Falls,Kickapoo Downtown,GA,-,0.0,9.0,9.0
1616.0,BWD,SW,TX,Brownwood,Brownwood Regional,GA,-,0.0,8.0,8.0
1622.0,F05,SW,TX,Vernon,Wilbarger County,GA,-,0.0,8.0,8.0
1646.0,T90,SW,TX,Winnie-Stowell (CCD),Chambers County-Winnie Stowell,GA,-,0.0,8.0,8.0
1679.0,PSN,SW,TX,Palestine,Palestine Municipal,GA,-,0.0,7.0,7.0
1730.0,PIL,SW,TX,Port Isabel,Port Isabel-Cameron County,GA,-,0.0,6.0,6.0
1688.0,49F,SW,TX,Rankin,Rankin,GA,-,0.0,6.0,6.0
1710.0,HYI,SW,TX,San Marcos,San Marcos Municipal,GA,-,0.0,6.0,6.0
1694.0,ARM,SW,TX,Wharton,Wharton Regional,GA,-,0.0,6.0,6.0
1764.0,BMQ,SW,TX,Burnet,Burnet Municipal Kate Craddock Field,GA,-,0.0,5.0,5.0
1788.0,HHF,SW,TX,Canadian,Hemphill County,GA,-,0.0,5.0,5.0
1769.0,CPT,SW,TX,Cleburne,Cleburne Municipal,GA,-,0.0,5.0,5.0
1822.0,T78,SW,TX,Liberty,Liberty Municipal,GA,-,0.0,5.0,5.0
1778.0,F01,SW,TX,Quanah,Quanah Municipal,GA,-,0.0,5.0,5.0
1818.0,SWI,SW,TX,Sherman,Sherman Municipal,GA,-,0.0,5.0,5.0
1754.0,84R,SW,TX,Smithville,Smithville Crawford Municipal,GA,-,0.0,5.0,5.0
1816.0,SEP,SW,TX,Stephenville,Clark Field Municipal,GA,-,0.0,5.0,5.0
1865.0,FWS,SW,TX,Fort Worth,Fort Worth Spinks,GA,-,0.0,4.0,4.0
1909.0,T20,SW,TX,Gonzales,Gonzales Municipal,GA,-,0.0,4.0,4.0
1839.0,33R,SW,TX,Groveton,Groveton-Trinity County,GA,-,0.0,4.0,4.0
1883.0,MRF,SW,TX,Marfa,Marfa Municipal,GA,-,0.0,4.0,4.0
1895.0,OSA,SW,TX,Mount Pleasant,Mount Pleasant Regional,GA,-,0.0,4.0,4.0
1837.0,31TX,SW,TX,Waco,Scott,GA,-,0.0,4.0,4.0
1932.0,ALI,SW,TX,Alice,Alice International,GA,-,0.0,3.0,3.0
1936.0,BMT,SW,TX,Beaumont,Beaumont Municipal,GA,-,0.0,3.0,3.0
1955.0,GYB,SW,TX,Giddings,Giddings-Lee County,GA,-,0.0,3.0,3.0
1933.0,AQO,SW,TX,Llano,Llano Municipal,GA,-,0.0,3.0,3.0
1985.0,SLR,SW,TX,Sulphur Springs,Sulphur Springs Municipal,GA,-,0.0,3.0,3.0
2049.0,F17,SW,TX,Center,Center Municipal,GA,-,0.0,2.0,2.0
2046.0,ETN,SW,TX,Eastland,Eastland Municipal,GA,-,0.0,2.0,2.0
1999.0,2TA8,SW,TX,Encino,El Coyote Ranch,GA,-,0.0,2.0,2.0
2079.0,OCH,SW,TX,Nacogdoches,A L Mangham Jr. Regional,GA,-,0.0,2.0,2.0
2091.0,SWW,SW,TX,Sweetwater,Avenger Field,GA,-,0.0,2.0,2.0
2092.0,T74,SW,TX,Taylor,Taylor Municipal,GA,-,0.0,2.0,2.0
2111.0,3F2,SW,TX,Cisco,Cisco Municipal,GA,-,0.0,1.0,1.0
2178.0,NGP,SW,TX,Corpus Christi,Corpus Christi NAS/Truax Field,GA,-,0.0,1.0,1.0
2139.0,DHT,SW,TX,Dalhart,Dalhart Municipal,GA,-,0.0,1.0,1.0
2150.0,GLE,SW,TX,Gainesville,Gainesville Municipal,GA,-,0.0,1.0,1.0
2187.0,RPH,SW,TX,Graham,Graham Municipal,GA,-,0.0,1.0,1.0
2153.0,HDO,SW,TX,Hondo,Hondo Municipal,GA,-,0.0,1.0,1.0
2192.0,SOA,SW,TX,Sonora,Sonora Municipal,GA,-,0.0,1.0,1.0
2126.0,88R,SW,TX,Spicewood,Spicewood,GA,-,0.0,1.0,1.0
23.0,SLC,NM,UT,Salt Lake City,Salt Lake City International,P,L,10277382.0,11747.0,10289129.0
257.0,SGU,NM,UT,St. George,St George Municipal,P,N,53663.0,330.0,53993.0
267.0,ENV,NM,UT,Wendover,Wendover,P,N,930.0,44589.0,45519.0
421.0,CDC,NM,UT,Cedar City,Cedar City Regional,CS,-,7464.0,848.0,8312.0
457.0,UT25,NM,UT,Monument Valley,Monument Valley,GA,-,5670.0,118.0,5788.0
516.0,CNY,NM,UT,Moab,Canyonlands Field,CS,-,1761.0,1825.0,3586.0
553.0,BCE,NM,UT,Bryce Canyon,Bryce Canyon,CS,-,2735.0,5.0,2740.0
583.0,VEL,NM,UT,Vernal,Vernal Regional,GA,-,2203.0,49.0,2252.0
661.0,UT03,NM,UT,Hanksville,Hite,GA,-,0.0,1382.0,1382.0
692.0,PVU,NM,UT,Provo,Provo Municipal,GA,-,57.0,1013.0,1070.0
699.0,HIF,NM,UT,Ogden,Hill AFB,GA,-,0.0,923.0,923.0
806.0,U34,NM,UT,Green River,Green River Municipal,GA,-,0.0,343.0,343.0
852.0,KNB,NM,UT,Kanab,Kanab Municipal,GA,-,0.0,226.0,226.0
910.0,OGD,NM,UT,Ogden,Ogden-Hinckley,GA,-,0.0,153.0,153.0
955.0,U43,NM,UT,Monticello,Monticello,GA,-,0.0,117.0,117.0
966.0,DPG,NM,UT,Dugway Proving Ground,Michael AAF (Dugway Proving Ground),GA,-,0.0,108.0,108.0
1036.0,36U,NM,UT,Heber City,Heber City Municipal - Russ McDonald Field,GA,-,0.0,70.0,70.0
1119.0,U55,NM,UT,Panguitch,Panguitch Municipal,GA,-,0.0,48.0,48.0
1161.0,LGU,NM,UT,Logan,Logan-Cache,GA,-,2.0,38.0,40.0
1188.0,U52,NM,UT,Beaver,Beaver Municipal,GA,-,0.0,36.0,36.0
1557.0,RIF,NM,UT,Richfield,Richfield Municipal,GA,-,0.0,10.0,10.0
1590.0,PUC,NM,UT,Price,Carbon County Regional/Buck Davis Field,GA,-,0.0,9.0,9.0
1667.0,HVE,NM,UT,Hanksville,Hanksville,GA,-,0.0,7.0,7.0
1695.0,BMC,NM,UT,Brigham City,Brigham City,GA,-,0.0,6.0,6.0
1935.0,BDG,NM,UT,Blanding,Blanding Municipal,GA,-,0.0,3.0,3.0
1928.0,74V,NM,UT,Roosevelt,Roosevelt Municipal,GA,-,0.0,3.0,3.0
2197.0,U96,NM,UT,Halls Crossing,Cal Black Memorial,GA,-,0.0,1.0,1.0
2196.0,U42,NM,UT,Salt Lake City,Salt Lake City Municipal 2,GA,-,0.0,1.0,1.0
21.0,IAD,EA,VA,Dulles International Airport,Washington Dulles International,P,L,11020525.0,24692.0,11045217.0
27.0,DCA,EA,VA,Arlington,Ronald Reagan Washington National,P,L,8972525.0,885.0,8973410.0
67.0,ORF,EA,VA,Norfolk,Norfolk International,P,M,1858842.0,3483.0,1862325.0
72.0,RIC,EA,VA,Highland Springs,Richmond International,P,S,1638859.0,5560.0,1644419.0
116.0,PHF,EA,VA,Newport News,Newport News/Williamsburg International,P,S,512357.0,1010.0,513367.0
142.0,ROA,EA,VA,Roanoke,Roanoke Regional/Woodrum Field,P,N,323151.0,3063.0,326214.0
183.0,CHO,EA,VA,Charlottesville,Charlottesville-Albemarle,P,N,183777.0,2114.0,185891.0
249.0,LYH,EA,VA,Timberlake,Lynchburg Regional/Preston Glenn Field,P,N,59223.0,1514.0,60737.0
297.0,NGU,EA,VA,Norfolk,Norfolk NS (Chambers Field),GA,-,0.0,32505.0,32505.0
462.0,SHD,EA,VA,Weyers Cave,Shenandoah Valley Regional,CS,-,5335.0,40.0,5375.0
736.0,LFI,EA,VA,Hampton,Langley AFB,GA,-,0.0,643.0,643.0
830.0,JYO,EA,VA,Leesburg,Leesburg Executive,GA,-,0.0,260.0,260.0
869.0,HEF,EA,VA,Manassas,Manassas Regional/Harry P. Davis Field,GA,-,0.0,204.0,204.0
942.0,DAN,EA,VA,Danville,Danville Regional,GA,-,0.0,127.0,127.0
949.0,MTV,EA,VA,Spencer,Blue Ridge,GA,-,0.0,122.0,122.0
972.0,W75,EA,VA,Saluda,Hummel Field,GA,-,0.0,105.0,105.0
977.0,OKV,EA,VA,Winchester,Winchester Regional,GA,-,0.0,103.0,103.0
998.0,MFV,EA,VA,Melfa,Accomack County,GA,-,0.0,90.0,90.0
1022.0,PVG,EA,VA,Chesapeake,Hampton Roads Executive,GA,-,0.0,76.0,76.0
1038.0,FCI,EA,VA,Chesterfield,Chesterfield County,GA,-,0.0,70.0,70.0
1077.0,BCB,EA,VA,Blacksburg,Virginia Tech/Montgomery Executive,GA,-,0.0,57.0,57.0
1100.0,TGI,EA,VA,Tangier,Tangier Island,GA,-,0.0,51.0,51.0
1097.0,JGG,EA,VA,Williamsburg,Williamsburg-Jamestown,GA,-,0.0,51.0,51.0
1104.0,CPK,EA,VA,Chesapeake,Chesapeake Regional,GA,-,0.0,50.0,50.0
1138.0,VJI,EA,VA,Abingdon,Virginia Highlands,GA,-,0.0,44.0,44.0
1147.0,HSP,EA,VA,Hot Springs,Ingalls Field,GA,-,0.0,42.0,42.0
1323.0,W78,EA,VA,South Boston,William M Tuck,GA,-,0.0,20.0,20.0
1317.0,HWY,EA,VA,Warrenton,Warrenton-Fauquier,GA,-,0.0,20.0,20.0
1337.0,PTB,EA,VA,Sutherland,Dinwiddie County,GA,-,0.0,19.0,19.0
1392.0,PSK,EA,VA,Dublin,New River Valley,GA,-,0.0,16.0,16.0
1416.0,MKJ,EA,VA,Marion/Wytheville,Mountain Empire,GA,-,0.0,15.0,15.0
1413.0,LNP,EA,VA,Wise,Lonesome Pine,GA,-,0.0,15.0,15.0
1436.0,NYG,EA,VA,Quantico,Quantico MCAF /Turner Field,GA,-,0.0,14.0,14.0
1520.0,OMH,EA,VA,Orange,Orange County,GA,-,0.0,11.0,11.0
1524.0,RMN,EA,VA,Stafford,Stafford Regional,GA,-,0.0,11.0,11.0
1555.0,OFP,EA,VA,Ashland,Hanover County Municipal,GA,-,0.0,10.0,10.0
1565.0,W79,EA,VA,Tappahannock,Tappahannock Municipal,GA,-,0.0,10.0,10.0
1619.0,CJR,EA,VA,Culpeper,Culpeper Regional,GA,-,0.0,8.0,8.0
1612.0,AKQ,EA,VA,Wakefield,Wakefield Municipal,GA,-,0.0,8.0,8.0
1658.0,AVC,EA,VA,South Hill,Mecklenburg-Brunswick Regional,GA,-,0.0,7.0,7.0
1707.0,FVX,EA,VA,Farmville,Farmville Regional,GA,-,0.0,6.0,6.0
1790.0,HLX,EA,VA,Hillsville,Twin County,GA,-,0.0,5.0,5.0
1752.0,6V3,EA,VA,Richlands,Tazewell County,GA,-,0.0,5.0,5.0
1918.0,WAL,EA,VA,Wallops Island,Wallops Flight Facility,GA,-,0.0,4.0,4.0
2047.0,EZF,EA,VA,Fredericksburg,Shannon,GA,-,0.0,2.0,2.0
2052.0,FRR,EA,VA,Front Royal,Front Royal-Warren County,GA,-,0.0,2.0,2.0
2067.0,LKU,EA,VA,Louisa,Louisa County/Freeman Field,GA,-,0.0,2.0,2.0
2132.0,BKT,EA,VA,Blackstone,Allen C. Perkinson/Blackstone AAF,GA,-,0.0,1.0,1.0
109.0,STT,SO,VI,Charlotte Amalie,Cyril E King,P,S,573019.0,1383.0,574402.0
182.0,STX,SO,VI,Christiansted,Henry E Rohlsen,P,N,186623.0,268.0,186891.0
251.0,VI22,SO,VI,Charlotte Amalie,Charlotte Amalie Harbor,GA,-,58382.0,7.0,58389.0
254.0,VI32,SO,VI,Christiansted St Croix,Christiansted Harbor-SSB,GA,-,57113.0,0.0,57113.0
105.0,BTV,NE,VT,Burlington,Burlington International,P,S,680870.0,808.0,681678.0
584.0,RUT,NE,VT,Rutland,Rutland - Southern Vermont Regional,GA,-,2194.0,51.0,2245.0
1187.0,MPV,NE,VT,Barre,Edward F Knapp State,GA,-,0.0,36.0,36.0
1383.0,DDH,NE,VT,Bennington,William H. Morse State,GA,-,0.0,16.0,16.0
1579.0,EFK,NE,VT,Newport,Newport State,GA,-,0.0,9.0,9.0
