Rank,RO,ST,Locid,City,Airport Name,S/L,Hub,CY 08 Boardings,CY07 Boardings,% Change
164.0,EA,WV,CRW,Charleston,Yeager,P,N,243793.0,269726.0,-0.0961
233.0,EA,WV,HTS,Huntington,Tri-State/Milton J. Ferguson Field,P,N,83531.0,62364.0,0.3394
397.0,EA,WV,MGW,Morgantown,Morgantown Municipal-Walter L. Bill Hart Field,P,N,10630.0,4740.0,1.2426
405.0,EA,WV,CKB,Clarksburg,North Central West Virginia,P,N,10344.0,4813.0,1.1492
435.0,EA,WV,LWB,Lewisburg,Greenbrier Valley,CS,None,7153.0,12349.0,-0.4208
459.0,EA,WV,PKB,Parkersburg,Mid-Ohio Valley Regional,CS,None,5275.0,4531.0,0.1642
500.0,EA,WV,BKW,Beckley,Raleigh County Memorial,CS,None,3630.0,3232.0,0.1231
1335.0,EA,WV,HLG,Wheeling,Wheeling Ohio County,GA,None,24.0,28.0,-0.1429
1388.0,EA,WV,MRB,Martinsburg,Eastern WV Regional/Shepherd Field,GA,None,21.0,52.0,-0.5962
1650.0,EA,WV,BLF,Bluefield,Mercer County,GA,None,9.0,1721.0,-0.9948
1730.0,EA,WV,EKN,Elkins,Elkins-Randolph County-Jennings Randolph Field,GA,None,7.0,0.0,0.0
1976.0,EA,WV,48I,Sutton,Braxton County,GA,None,3.0,0.0,0.0
2029.0,EA,WV,W22,Buckhannon,Upshur County Regional,GA,None,3.0,0.0,0.0
2054.0,EA,WV,3I2,Point Pleasant,Mason County,GA,None,2.0,0.0,0.0
2285.0,EA,WV,W99,Petersburg,Grant County,GA,None,1.0,0.0,0.0
147.0,NM,WY,JAC,Jackson,Jackson Hole,P,N,305566.0,278459.0,0.0973
240.0,NM,WY,CPR,Casper,Casper/Natrona County International,P,N,74167.0,76566.0,-0.0313
311.0,NM,WY,GCC,Gillette,Gillette-Campbell County,P,N,28232.0,26410.0,0.069
319.0,NM,WY,COD,Cody,Yellowstone Regional,P,N,25863.0,26857.0,-0.037
322.0,NM,WY,RKS,Rock Springs,Rock Springs-Sweetwater County,P,N,25541.0,22730.0,0.1237
345.0,NM,WY,SHR,Sheridan,Sheridan County,P,N,17710.0,21323.0,-0.1694
347.0,NM,WY,RIW,Riverton,Riverton Regional,P,N,17035.0,15721.0,0.0836
348.0,NM,WY,CYS,Cheyenne,Cheyenne Regional/Jerry Olson Field,P,N,16697.0,18116.0,-0.0783
404.0,NM,WY,LAR,Laramie,Laramie Regional,P,N,10371.0,10771.0,-0.0371
529.0,NM,WY,WRL,Worland,Worland Municipal,CS,None,2996.0,3722.0,-0.1951
821.0,NM,WY,PNA,Pinedale,Ralph Wenz Field,GA,None,328.0,42.0,6.8095
1372.0,NM,WY,SAA,Saratoga,Shively Field,GA,None,22.0,4.0,4.5
1541.0,NM,WY,9U4,Dixon,Dixon,GA,None,12.0,11.0,0.0909
1685.0,NM,WY,BPI,Big Piney,Miley Memorial Field,GA,None,8.0,0.0,0.0
1822.0,NM,WY,RWL,Rawlins,Rawlins Municipal/Harvey Field,GA,None,6.0,0.0,0.0
1827.0,NM,WY,TOR,Torrington,Torrington Municipal,GA,None,6.0,0.0,0.0
1962.0,NM,WY,W43,Hulett,Hulett Municipal,GA,None,4.0,0.0,0.0
2032.0,NM,WY,WY11,Encampment,A-A Ranch,GA,None,3.0,0.0,0.0
2092.0,NM,WY,DGW,Douglas,Converse County,GA,None,2.0,0.0,0.0
2110.0,NM,WY,GEY,Greybull,South Big Horn County,GA,None,2.0,5.0,-0.6
2152.0,NM,WY,U25,Dubois,Dubois Municipal,GA,None,2.0,0.0,0.0
2194.0,NM,WY,AFO,Afton,Afton Municipal,GA,None,1.0,2.0,-0.5
,,,, ,,,,736470443.0,,
